T Loss,T Top-1,V Loss,V Top-1,ParameterScale
2.3765631544600176,68.38406009820666,3.079747644805908,51.41
2.4052330626065053,67.64217282237404,3.0990763984680174,51.78
2.4299117019296608,67.75692517079419,3.057945930862427,51.55
2.4250917004073003,67.92238204526046,3.0922482330322265,51.98
2.404432961108031,66.71781596925705,3.0371331619262696,51.76
2.4365089170755634,67.54576750640479,3.097914700317383,51.36
2.3361435414989415,69.88784959436379,3.0914866703033446,51.58
2.4303974226740666,66.89394748078566,3.096294956588745,51.63
2.421754988618227,68.42108774551666,3.0749528991699218,52.01
2.338637656171947,70.07432216054654,3.0871479167938234,52.21
2.3299893956221034,70.99967976088813,3.082523120880127,52.15
2.3495042333228278,70.48562926985483,3.087476226043701,52.17
2.3469183432760654,69.23035866780529,3.0812568439483643,52.18
2.3606492886677652,69.4408491673783,3.0907826831817626,52.23
2.380572442617506,69.46987083689154,3.0853338611602785,52.25
2.3386106293594398,69.42984094790778,3.089591944885254,52.24
